molregno	description	helm_notation	pref_name	chembl_id	structure_type	molecule_type	oral	withdrawn_flag
1546782	NULL	PEPTIDE1{[meA].R.G.D.[dF]}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$	NULL	CHEMBL2372331	BOTH	Protein	0	0
1546783	NULL	PEPTIDE1{D.A.[X655]}$$$$	NULL	CHEMBL2372332	BOTH	Protein	0	0
1546784	NULL	PEPTIDE1{D.A.[X762]}$$$$	NULL	CHEMBL2372333	BOTH	Protein	0	0
1546788	NULL	PEPTIDE1{[Orn].F.F.G.L.[dM].[am]}$$$$	NULL	CHEMBL2372337	BOTH	Protein	0	0
1546789	NULL	PEPTIDE1{[Orn].F.F.G.L.E.[am]}$$$$	NULL	CHEMBL2372338	BOTH	Protein	0	0
1546790	NULL	PEPTIDE1{Q.F.F.G.L.[dM].[am]}$$$$	NULL	CHEMBL2372339	BOTH	Protein	0	0
1546792	NULL	PEPTIDE1{[X644].V.P.[X160]}$$$$	NULL	CHEMBL2372341	BOTH	Protein	0	0
1546793	NULL	PEPTIDE1{[Orn].F.F.G.L.K.[am]}$$$$	NULL	CHEMBL2372342	BOTH	Protein	0	0
1546794	NULL	PEPTIDE1{[Orn].F.F.G.L.[Glu(OBzl)].[am]}$$$$	NULL	CHEMBL2372343	BOTH	Protein	0	0
1546795	NULL	PEPTIDE1{D.A.[Aib_OMe]}$$$$	NULL	CHEMBL2372344	BOTH	Protein	0	0
1546796	NULL	PEPTIDE1{D.A.[X771]}$$$$	NULL	CHEMBL2372345	BOTH	Protein	0	0
1546797	NULL	PEPTIDE1{D.A.[Spg_OMe]}$$$$	NULL	CHEMBL2372346	BOTH	Protein	0	0
1546799	NULL	PEPTIDE1{[dF].C.Y.W.R.[dW].[dPen].T.[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$	NULL	CHEMBL2372348	BOTH	Protein	0	0
1546801	NULL	PEPTIDE1{D.A.[X167]}$$$$	NULL	CHEMBL2372350	BOTH	Protein	0	0
1546802	NULL	PEPTIDE1{D.A.[X1315]}$$$$	NULL	CHEMBL2372351	BOTH	Protein	0	0
1546803	NULL	PEPTIDE1{D.A.[X763]}$$$$	NULL	CHEMBL2372352	BOTH	Protein	0	0
1546804	NULL	PEPTIDE1{[ac].F.F.G.L.[dM].[am]}$$$$	NULL	CHEMBL2372353	BOTH	Protein	0	0
1546806	NULL	PEPTIDE1{V.P.[X679]}$$$$	NULL	CHEMBL2372355	BOTH	Protein	0	0
1546807	NULL	PEPTIDE1{[Orn].F.F.G.L.Q.[am]}$$$$	NULL	CHEMBL2372356	BOTH	Protein	0	0
1546810	NULL	PEPTIDE1{V.P.[X160]}$$$$	NULL	CHEMBL2372359	BOTH	Protein	0	0
1546811	NULL	PEPTIDE1{[X801].P.V.[am]}$$$$	NULL	CHEMBL2372360	BOTH	Protein	0	0
1546813	NULL	PEPTIDE1{W.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372362	BOTH	Protein	0	0
1546815	NULL	PEPTIDE1{F.G.G.F.T.G.[Iva].R.K.S.A.R.K.L.A.N.Q.[am]}$$$$	NULL	CHEMBL2372364	BOTH	Protein	0	0
1546816	NULL	PEPTIDE1{[dF].[Pen].H.F.[Orn].[dW].[dC].T.[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$	NULL	CHEMBL2372365	BOTH	Protein	0	0
1546817	NULL	PEPTIDE1{F.C.H.[Tic].R.[dW].[dC].[dT].[am]}$PEPTIDE1,PEPTIDE1,7:R3-2:R3$$$	NULL	CHEMBL2372366	BOTH	Protein	0	0
1546818	NULL	PEPTIDE1{K.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372367	BOTH	Protein	0	0
1546819	NULL	PEPTIDE1{L.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372368	BOTH	Protein	0	0
1546820	NULL	PEPTIDE1{R.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372369	BOTH	Protein	0	0
1546821	NULL	PEPTIDE1{N.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372370	BOTH	Protein	0	0
1546822	NULL	PEPTIDE1{E.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372371	BOTH	Protein	0	0
1546823	NULL	PEPTIDE1{Q.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372372	BOTH	Protein	0	0
1546824	NULL	PEPTIDE1{H.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372373	BOTH	Protein	0	0
1546825	NULL	PEPTIDE1{G.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372374	BOTH	Protein	0	0
1546826	NULL	PEPTIDE1{D.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372375	BOTH	Protein	0	0
1546827	NULL	PEPTIDE1{C.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372376	BOTH	Protein	0	0
1546828	NULL	PEPTIDE1{V.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372377	BOTH	Protein	0	0
1546829	NULL	PEPTIDE1{Y.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372378	BOTH	Protein	0	0
1546830	NULL	PEPTIDE1{S.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372379	BOTH	Protein	0	0
1546831	NULL	PEPTIDE1{[dP].[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372380	BOTH	Protein	0	0
1546832	NULL	PEPTIDE1{F.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372381	BOTH	Protein	0	0
1546833	NULL	PEPTIDE1{[ac].M.T.W.M.E.W.D.R.E.I.N.N.Y.T.S.L.I.C}$$$$	NULL	CHEMBL2372382	BOTH	Protein	0	0
1546835	NULL	PEPTIDE1{W.[Tic].A}$$$$	NULL	CHEMBL2372384	BOTH	Protein	0	0
1546836	NULL	PEPTIDE1{F.F.G.L.[dM].[am]}$$$$	NULL	CHEMBL2372385	BOTH	Protein	0	0
1546838	NULL	PEPTIDE1{Y.[X157].F.[G_OMe]}$$$$	NULL	CHEMBL2372387	BOTH	Protein	0	0
1546839	NULL	PEPTIDE1{Y.[X157].F.G}$$$$	NULL	CHEMBL2372388	BOTH	Protein	0	0
1546841	NULL	PEPTIDE1{Y.[X157].F.G.[am]}$$$$	NULL	CHEMBL2372390	BOTH	Protein	0	0
1546845	NULL	PEPTIDE1{Y.[X157].F.[Sar].[am]}$$$$	NULL	CHEMBL2372394	BOTH	Protein	0	0
1546846	NULL	PEPTIDE1{[X398].[X157].F.[X954]}$$$$	NULL	CHEMBL2372395	BOTH	Protein	0	0
1546847	NULL	PEPTIDE1{A.[Tic].A.R.N.D.Q.E.G.H.I.L.K.M.F.P.S.T.W.Y.V}$$$$	NULL	CHEMBL2372396	BOTH	Protein	0	0
1546848	NULL	PEPTIDE1{[Cbz_S].S.K.[X1227].[X39]}$$$$	NULL	CHEMBL2372397	BOTH	Protein	0	0
1546850	ZYKLOPHIN	PEPTIDE1{[Dpr].R.P.K.[am]}|PEPTIDE2{[X52].G.G.F.D.R.I}$PEPTIDE2,PEPTIDE1,7:R2-1:R1|PEPTIDE2,PEPTIDE1,5:R3-1:R3$$$	ZYKLOPHIN	CHEMBL2372399	BOTH	Protein	0	0
1546851	NULL	PEPTIDE1{Y.[X157].F.[X954]}$$$$	NULL	CHEMBL2372400	BOTH	Protein	0	0
1546852	NULL	PEPTIDE1{Y.[X157].F.[Sar]}$$$$	NULL	CHEMBL2372401	BOTH	Protein	0	0
1546853	NULL	PEPTIDE1{[X398].[X157].F.G.[am]}$$$$	NULL	CHEMBL2372402	BOTH	Protein	0	0
1546854	NULL	PEPTIDE1{[X398].[X157].F.[G_OMe]}$$$$	NULL	CHEMBL2372403	BOTH	Protein	0	0
1546855	NULL	PEPTIDE1{[Hph].[Nva]}|PEPTIDE2{[Dpr].[X37].[Nal].[Nva]}$PEPTIDE2,PEPTIDE1,1:R3-2:R2$$$	NULL	CHEMBL2372404	BOTH	Protein	0	0
1546856	NULL	PEPTIDE1{[Nal].[Nle]}|PEPTIDE2{[Dab].E.[Hph].[Nva]}$PEPTIDE2,PEPTIDE1,1:R3-2:R2$$$	NULL	CHEMBL2372405	BOTH	Protein	0	0
1546857	NULL	PEPTIDE1{[Hph].[Cha]}|PEPTIDE2{[Dpr].[X37].F.L}$PEPTIDE2,PEPTIDE1,1:R3-2:R2$$$	NULL	CHEMBL2372406	BOTH	Protein	0	0
1546864	NULL	PEPTIDE1{[X1762].V.[X1861].[meL].V.[meL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372413	BOTH	Protein	0	0
1546868	NULL	PEPTIDE1{C.Y.[X33].Q.N.C.P.R.G.[am]}$PEPTIDE1,PEPTIDE1,6:R3-1:R3$$$	NULL	CHEMBL2372417	BOTH	Protein	0	0
1546869	NULL	PEPTIDE1{C.[dY].[X33].Q.N.C.P.R.G.[am]}$PEPTIDE1,PEPTIDE1,6:R3-1:R3$$$	NULL	CHEMBL2372418	BOTH	Protein	0	0
1546872	NULL	PEPTIDE1{C.[dY].[X652].Q.N.C.P.R.G.[am]}$PEPTIDE1,PEPTIDE1,6:R3-1:R3$$$	NULL	CHEMBL2372421	BOTH	Protein	0	0
1546873	NULL	PEPTIDE1{C.Y.[X652].Q.N.C.P.R.G.[am]}$PEPTIDE1,PEPTIDE1,6:R3-1:R3$$$	NULL	CHEMBL2372422	BOTH	Protein	0	0
1546875	NULL	PEPTIDE1{[X158].[Aib].[X120]}$$$$	NULL	CHEMBL2372424	BOTH	Protein	0	0
1546876	NULL	PEPTIDE1{[X158].[dA].[X120]}$$$$	NULL	CHEMBL2372425	BOTH	Protein	0	0
1546877	NULL	PEPTIDE1{[X158].A.[X120]}$$$$	NULL	CHEMBL2372426	BOTH	Protein	0	0
1546879	NULL	PEPTIDE1{[X764].A.G.[am]}$$$$	NULL	CHEMBL2372428	BOTH	Protein	0	0
1546881	NULL	PEPTIDE1{[X1228].G.[X120]}$$$$	NULL	CHEMBL2372430	BOTH	Protein	0	0
1546882	NULL	PEPTIDE1{[X1066].G.[X120]}$$$$	NULL	CHEMBL2372431	BOTH	Protein	0	0
1546883	NULL	PEPTIDE1{[X1655].G.[X120]}$$$$	NULL	CHEMBL2372432	BOTH	Protein	0	0
1546884	NULL	PEPTIDE1{[X765].G.[X120]}$$$$	NULL	CHEMBL2372433	BOTH	Protein	0	0
1546891	NULL	PEPTIDE1{I.[Tic].I}$$$$	NULL	CHEMBL2372440	BOTH	Protein	0	0
1546893	NULL	PEPTIDE1{[X1657].G.[X120]}$$$$	NULL	CHEMBL2372442	BOTH	Protein	0	0
1546895	NULL	PEPTIDE1{R.P.K.P.Q.Q.[Tic].F.G.L.M.[am]}$$$$	NULL	CHEMBL2372444	BOTH	Protein	0	0
1546898	NULL	PEPTIDE1{[EtCO_dR].G.[X120]}$$$$	NULL	CHEMBL2372447	BOTH	Protein	0	0
1546899	NULL	PEPTIDE1{[dR].G.[X120]}$$$$	NULL	CHEMBL2372448	BOTH	Protein	0	0
1546903	NULL	PEPTIDE1{[X159].A.G.[am]}$$$$	NULL	CHEMBL2372452	BOTH	Protein	0	0
1546905	NULL	PEPTIDE1{[X158].G.[X120]}$$$$	NULL	CHEMBL2372454	BOTH	Protein	0	0
1546906	NULL	PEPTIDE1{[X193].G.[X120]}$$$$	NULL	CHEMBL2372455	BOTH	Protein	0	0
1546908	NULL	PEPTIDE1{[meV].[meL].[Nva].[Sar].[Me_dL].V.[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372457	BOTH	Protein	0	0
1546909	NULL	PEPTIDE1{[meV].[meL].V.[Sar].[Me_dL].V.[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372458	BOTH	Protein	0	0
1546911	NULL	PEPTIDE1{[X1670].[Nva].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372460	BOTH	Protein	0	0
1546912	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].I.[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372461	BOTH	Protein	0	0
1546913	NULL	PEPTIDE1{[X1670].[Nva].[Sar].[Me_dL].L.[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372462	BOTH	Protein	0	0
1546914	NULL	PEPTIDE1{[X1670].[Abu].[Sar].V.[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372463	BOTH	Protein	0	0
1546915	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[meV].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372464	BOTH	Protein	0	0
1546916	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[X1704].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372465	BOTH	Protein	0	0
1546917	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[meI].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372466	BOTH	Protein	0	0
1546918	NULL	PEPTIDE1{[X1670].[Nva].[Sar].[Me_dL].[dV].L.A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372467	BOTH	Protein	0	0
1546919	NULL	PEPTIDE1{[X1670].V.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372468	BOTH	Protein	0	0
1546920	NULL	PEPTIDE1{[X1670].[Nva].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].L.[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372469	BOTH	Protein	0	0
1546921	NULL	PEPTIDE1{[X1759].V.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372470	BOTH	Protein	0	0
1546922	NULL	PEPTIDE1{[X1759].A.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372471	BOTH	Protein	0	0
1546923	NULL	PEPTIDE1{[X1774].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372472	BOTH	Protein	0	0
1546924	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dK].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372473	BOTH	Protein	0	0
1546925	NULL	PEPTIDE1{[X1670].A.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372474	BOTH	Protein	0	0
1546926	NULL	PEPTIDE1{[meV].[X1854].V.[Sar].[Me_dL].V.[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372475	BOTH	Protein	0	0
1546927	NULL	PEPTIDE1{[meV].[Me_Cha].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372476	BOTH	Protein	0	0
1546928	NULL	PEPTIDE1{[meL].[meA].[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372477	BOTH	Protein	0	0
1546929	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].L.A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372478	BOTH	Protein	0	0
1546930	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].V}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372479	BOTH	Protein	0	0
1546931	NULL	PEPTIDE1{[meV].[X1758].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372480	BOTH	Protein	0	0
1546932	NULL	PEPTIDE1{[meV].[meL].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372481	BOTH	Protein	0	0
1546933	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[Me_dL].[dV].[Me_dL].[Abu].[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372482	BOTH	Protein	0	0
1546934	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[Me_dL].[dV].[meA].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372483	BOTH	Protein	0	0
1546935	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[meF].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372484	BOTH	Protein	0	0
1546936	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372485	BOTH	Protein	0	0
1546937	NULL	PEPTIDE1{[X1670].T.[Sar].L.L.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372486	BOTH	Protein	0	0
1546938	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].I.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372487	BOTH	Protein	0	0
1546939	NULL	PEPTIDE1{[X1670].T.G.[Me_dL].L.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372488	BOTH	Protein	0	0
1546940	NULL	PEPTIDE1{[X1670].[Abu].[Sar].I.[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372489	BOTH	Protein	0	0
1546941	NULL	PEPTIDE1{[X1670].[Abu].[Sar].L.[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372490	BOTH	Protein	0	0
1546942	NULL	PEPTIDE1{[X1759].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dS].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372491	BOTH	Protein	0	0
1546943	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372492	BOTH	Protein	0	0
1546944	NULL	PEPTIDE1{[X1670].T.[Sar].V.[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372493	BOTH	Protein	0	0
1546945	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].V}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372494	BOTH	Protein	0	0
1546946	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].L.[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372495	BOTH	Protein	0	0
1546947	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].L.A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372496	BOTH	Protein	0	0
1546948	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[X1855]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372497	BOTH	Protein	0	0
1546949	NULL	PEPTIDE1{[X1774].T.[Sar].[Me_dL].L.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372498	BOTH	Protein	0	0
1546950	NULL	PEPTIDE1{[X1670].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meI]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372499	BOTH	Protein	0	0
1546951	NULL	PEPTIDE1{[meV].[X1745].[Abu].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372500	BOTH	Protein	0	0
1546952	NULL	PEPTIDE1{[X1759].[Abu].[meF].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372501	BOTH	Protein	0	0
1546953	NULL	PEPTIDE1{[X1759].T.[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372502	BOTH	Protein	0	0
1546954	NULL	PEPTIDE1{[X1759].[Nva].[Sar].[Me_dL].[dV].[Me_dL].A.[dA].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372503	BOTH	Protein	0	0
1546955	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].V.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372504	BOTH	Protein	0	0
1546956	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].L.[Me_dL].A.[dA].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372505	BOTH	Protein	0	0
1546957	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].L.[Me_dL].A.[dA].[meL].A.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372506	BOTH	Protein	0	0
1546958	NULL	PEPTIDE1{[X1670].T.[Sar].[Me_dL].L.[Me_dL].A.[X1696].[meL].L.[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372507	BOTH	Protein	0	0
1546959	NULL	PEPTIDE1{[X1670].[Abu].G.[Me_dL].[dV].[Me_dL].A.[dS].[meL].[meL].[meV]}$PEPTIDE1,PEPTIDE1,11:R2-1:R1$$$	NULL	CHEMBL2372508	BOTH	Protein	0	0
1546960	NULL	PEPTIDE1{Y.[X1231].F.F}$$$$	NULL	CHEMBL2372509	BOTH	Protein	0	0
1546962	NULL	PEPTIDE1{[X1071].G.[X120]}$$$$	NULL	CHEMBL2372511	BOTH	Protein	0	0
1546966	NULL	PEPTIDE1{[Glp].L.K.[X1].[am]}$$$$	NULL	CHEMBL2372515	BOTH	Protein	0	0
1546967	NULL	PEPTIDE1{R.P.K.P.Q.Q.F.[X834].P.L.[dM].[am]}$$$$	NULL	CHEMBL2372516	BOTH	Protein	0	0
1546968	NULL	PEPTIDE1{R.P.K.P.Q.Q.F.[X28].P.L.[dM].[am]}$$$$	NULL	CHEMBL2372517	BOTH	Protein	0	0
1546969	NULL	PEPTIDE1{R.P.K.P.Q.Q.F.F.P.L.[dM].[am]}$$$$	NULL	CHEMBL2372518	BOTH	Protein	0	0
1546975	NULL	PEPTIDE1{[X1660].A.G.[am]}$$$$	NULL	CHEMBL2372524	BOTH	Protein	0	0
1546976	NULL	PEPTIDE1{R.P.K.P.Q.Q.F.[Tic].G.L.[dM].[am]}$$$$	NULL	CHEMBL2372525	BOTH	Protein	0	0
1546977	NULL	PEPTIDE1{[ac].R.[Abu].D.K.P.A.R}$$$$	NULL	CHEMBL2372526	BOTH	Protein	0	0
1546980	NULL	PEPTIDE1{[ac].S.H.[Tle].L.L.A.R}$$$$	NULL	CHEMBL2372529	BOTH	Protein	0	0
1547021	NULL	PEPTIDE1{K.[am]}|PEPTIDE2{[ac].[Nle].D.H.[dF].R.W}$PEPTIDE2,PEPTIDE1,7:R2-1:R1|PEPTIDE2,PEPTIDE1,3:R3-1:R3$$$	NULL	CHEMBL2372570	BOTH	Protein	0	0
1547022	NULL	PEPTIDE1{E.E.L.Q.Q.N.D.E.D.S.T.D.A.E.A.I.D.K.E.E.V.E.Y}$$$$	NULL	CHEMBL2372571	BOTH	Protein	0	0
1547024	NULL	PEPTIDE1{P.F.G.G.Y}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$	NULL	CHEMBL2372573	BOTH	Protein	0	0
1547025	NULL	PEPTIDE1{Y.P.F.G.G}$$$$	NULL	CHEMBL2372574	BOTH	Protein	0	0
1547028	NULL	PEPTIDE1{Y.G.G.F.G}$PEPTIDE1,PEPTIDE1,5:R2-1:R1$$$	NULL	CHEMBL2372577	BOTH	Protein	0	0
1547033	NULL	PEPTIDE1{G.D.F.E.E.I.[dA].E.E.[X96].L.Q}$$$$	NULL	CHEMBL2372582	BOTH	Protein	0	0
